학교ID,학교명,학교급구분,위도,경도,시도명,시군구명,읍면동명,현행_농어촌,α1_학원수,β1_최단광역접근시간,β2_광역접근가능시설수,γ1_학령인구10대,δ1_사교육비,δ3_참여율,α1_학원수_norm,β1_최단광역접근시간_norm,β2_광역접근가능시설수_norm,γ1_학령인구10대_norm,δ1_사교육비_norm,δ3_참여율_norm,E_s,G_괴리도
B000013271,순심고등학교,고등학교,35.9864732,128.4032262,경상북도,칠곡군,왜관읍,1,218,23.48,1.78,2861,29.8,52.8,0.062951198382905,0.8689232985235866,0.3117338003502627,0.18733630172865376,0.026970954356846488,0.04013377926421402,0.24967488876774477,0.25
B000009475,하안중학교,중학교,37.46738575,126.8807721,경기도,광명시,하안동,0,886,37.37,0.05,923,48.2,75.6,0.2558475310424488,0.7438782859200577,0.008756567425569177,0.060437401781037195,0.4087136929460581,0.8026755852842806,0.38005151073324195,0.62
B000010716,신라중학교,중학교,35.85465841,129.2164259,경상북도,경주시,황성동,0,553,22.55,2.9,3347,34.3,68.4,0.15968813167773607,0.8772956427799784,0.5078809106830122,0.21915924567836564,0.12033195020746879,0.561872909698997,0.4077047984542597,0.592
B000009586,현산중학교,중학교,37.69124586,126.774003,경기도,고양시 일산서구,일산동,0,0,38.47,0.0,2042,48.2,75.6,0.0,0.7339755131436803,0.0,0.13370874803562074,0.4087136929460581,0.8026755852842806,0.3465122565682732,0.653
B000008305,신남중학교,중학교,37.52077389,126.8478926,서울특별시,양천구,신월동,0,2107,29.56,0.52,1692,66.4,81.5,0.6084319953797286,0.8141879726323371,0.09106830122591944,0.11079099004714511,0.7863070539419087,0.9999999999999998,0.5684643855378397,0.432
B000010793,무을중학교,중학교,36.25877943,128.1891946,경상북도,구미시,무을면,1,1288,44.52,0.0,39,34.3,68.4,0.37193185099624604,0.6795102628736046,0.0,0.0025536930330015716,0.12033195020746879,0.561872909698997,0.28936677780155295,0.289
B000012169,부산동여자고등학교,고등학교,35.14602702,129.1047285,부산광역시,수영구,남천동,0,509,28.4,0.83,0,44.0,59.9,0.1469823852151314,0.8246308966510623,0.14535901926444833,0.0,0.32157676348547715,0.277591973244147,0.28602350631004436,0.714
B000009330,동백중학교,중학교,37.28558222,127.1589105,경기도,용인시 기흥구,동백동,0,0,53.25,0.0,4940,48.2,75.6,0.0,0.6009182571119913,0.0,0.32346778418019906,0.4087136929460581,0.8026755852842806,0.3559625532537548,0.644
B000009130,이의중학교,중학교,37.2913276,127.0707668,경기도,수원시 영통구,하동,0,0,39.39,0.03,2957,48.2,75.6,0.0,0.7256931940943464,0.005253940455341506,0.19362231534834992,0.4087136929460581,0.8026755852842806,0.3559931213547294,0.644
B000012069,은광여자고등학교,고등학교,37.48837857,127.0352324,서울특별시,강남구,도곡동,0,3435,20.08,3.33,2490,76.7,72.8,0.9919145249783425,0.8995318689232985,0.5831873905429072,0.16304347826086957,0.9999999999999999,0.7090301003344479,0.724451227173311,0.276
B000010843,문경여자중학교,중학교,36.5956739,128.1898857,경상북도,문경시,모전동,0,96,14.28,3.38,1764,34.3,68.4,0.027721628645682936,0.9517464890169247,0.5919439579684763,0.11550550026191723,0.12033195020746879,0.561872909698997,0.39485373929991113,0.605
B000011682,병영상업고등학교,고등학교,34.71314245,126.8136156,전라남도,강진군,병영면,1,34,88.3,0.0,57,28.5,51.6,0.009818076812012706,0.28537990637378463,0.0,0.0037323205866946047,0.0,0.0,0.04982171729541532,0.05
B000022924,계룡중학교,중학교,36.26755868,127.2551156,충청남도,계룡시,금암동,0,115,22.0,0.94,906,35.6,67.5,0.033208200981807684,0.8822470291681671,0.1646234676007005,0.059324253535882665,0.14730290456431538,0.5317725752508362,0.3030797385169516,0.697
B000011904,경북외국어고등학교,고등학교,36.12450267,128.3220899,경상북도,구미시,남통동,0,1288,38.0,0.53,4736,29.8,52.8,0.37193185099624604,0.7382066978754052,0.09281961471103328,0.3101100052383447,0.026970954356846488,0.04013377926421402,0.26336215040701494,0.737
B000012429,천천고등학교,고등학교,37.29945329,126.982976,경기도,수원시 장안구,천천동,0,0,30.7,0.42,5226,57.3,67.5,0.0,0.8039250990277278,0.07355516637478109,0.3421948664222106,0.5975103734439834,0.5317725752508362,0.39149301341992315,0.609
B000022543,신원중학교,중학교,37.66750838,126.8877768,경기도,고양시 덕양구,신원동,0,0,44.25,0.0,2693,48.2,75.6,0.0,0.68194094346417,0.0,0.17633577789418545,0.4087136929460581,0.8026755852842806,0.34494433326478235,0.655
B000009922,충주중학교,중학교,36.95812516,127.9386753,충청북도,충주시,호암동,0,490,44.79,0.6,2683,35.3,68.9,0.14149581287900664,0.6770795822830392,0.10507880910683012,0.17568098480880043,0.1410788381742738,0.5785953177257526,0.3031682241629504,0.697
B000011894,전남과학고등학교,고등학교,35.03306834,126.7590628,전라남도,나주시,금천면,1,287,34.05,0.4,439,28.5,51.6,0.08287611897198961,0.7737666546633057,0.07005253940455342,0.028745416448402308,0.0,0.0,0.15924012158137515,0.159
B000008448,한성여자중학교,중학교,37.5830649,127.0117427,서울특별시,성북구,삼선동2가,0,980,25.19,2.65,1493,66.4,81.5,0.2829916257580133,0.8535289881166727,0.46409807355516636,0.09776060764798324,0.7863070539419087,0.9999999999999998,0.5807810581699573,0.419
B000012277,계양고등학교,고등학교,37.54193113,126.7438981,인천광역시,계양구,용종동,0,483,46.18,0.0,2223,50.5,64.6,0.13947444412359228,0.6645660785019806,0.0,0.14556050288108957,0.4564315352697096,0.4347826086956521,0.3068025282453374,0.693
B000010254,군산진포중학교,중학교,35.97243982,126.7220784,전북특별자치도,군산시,수송동,0,660,22.66,2.03,7846,37.4,64.9,0.1905861969390702,0.8763053655023406,0.3555166374781086,0.5137506547930855,0.18464730290456421,0.44481605351170583,0.42760370185481245,0.572
B000010732,아화중학교,중학교,35.90011301,129.0472989,경상북도,경주시,서면,1,553,34.86,1.39,104,34.3,68.4,0.15968813167773607,0.7664746128916097,0.2434325744308231,0.006809848088004191,0.12033195020746879,0.561872909698997,0.3097683378324398,0.31
B000013505,경북여자고등학교,고등학교,35.85842716,128.5922004,대구광역시,중구,남산동,0,452,21.04,3.37,356,49.0,62.1,0.13052266820675715,0.8908894490457329,0.5901926444833625,0.023310633839706656,0.425311203319502,0.3511705685618731,0.401899527909489,0.598
B000013508,달성고등학교,고등학교,35.85893186,128.5553428,대구광역시,서구,내당동,0,256,29.27,0.77,831,49.0,62.1,0.0739243430551545,0.8167987036370183,0.13485113835376533,0.05441330539549503,0.425311203319502,0.3511705685618731,0.30941154372046803,0.691
B000010729,안강여자중학교,중학교,35.99333192,129.2108268,경상북도,경주시,안강읍,1,553,27.65,0.72,1468,34.3,68.4,0.15968813167773607,0.8313827871804105,0.12609457092819615,0.0961236249345207,0.12033195020746879,0.561872909698997,0.31591566243788816,0.316
B000012588,남양고등학교,고등학교,37.2079709,126.8234064,경기도,화성시,남양읍,1,3463,49.91,0.41,5087,57.3,67.5,1.0,0.6309866762693555,0.07180385288966724,0.3330932425353588,0.5975103734439834,0.5317725752508362,0.5275277867315336,0.528
B000011723,한국미래산업고등학교,고등학교,36.81859532,128.6455598,경상북도,영주시,하망동,0,226,26.7,1.41,703,29.8,52.8,0.06526133410337857,0.8399351818509182,0.24693520140105077,0.04603195390256679,0.026970954356846488,0.04013377926421402,0.21087806747982915,0.789
B000022971,논산여자상업고등학교,고등학교,36.18482148,127.095938,충청남도,논산시,강산동,0,165,19.94,3.15,3617,34.0,53.5,0.04764654923476755,0.9007922218221102,0.5516637478108581,0.23683865898376114,0.11410788381742731,0.0635451505016722,0.31909903536176604,0.681
B000010943,용문중학교,중학교,36.69227695,128.4063279,경상북도,예천군,용문면,1,113,109.38,0.0,74,34.3,68.4,0.03263066705168929,0.09560676989557071,0.0,0.004845468831849136,0.12033195020746879,0.561872909698997,0.13588129428092915,0.136
B000010354,진안중학교,중학교,35.80074338,127.4183991,전북특별자치도,진안군,진안읍,1,15,32.26,0.67,767,37.4,64.9,0.004331504475887959,0.7898811667266835,0.11733800350262698,0.05022262964903091,0.18464730290456421,0.44481605351170583,0.26520611012841655,0.265
B000009037,대전변동중학교,중학교,36.3247386,127.3757901,대전광역시,서구,변동,0,1474,23.52,1.37,865,43.8,71.5,0.42564250649725677,0.8685631976953547,0.23992994746059546,0.05663960188580409,0.31742738589211605,0.6655518394648829,0.4289590798160017,0.571
B000009352,태성중학교,중학교,37.22892007,127.2088324,경기도,용인시 처인구,남동,0,0,18.45,0.92,2109,48.2,75.6,0.0,0.9142059776737487,0.16112084063047286,0.13809586170770038,0.4087136929460581,0.8026755852842806,0.4041353263737101,0.596
B000010082,영인중학교,중학교,36.85439358,126.9614626,충청남도,아산시,영인면,1,731,69.57,0.0,224,35.6,67.5,0.21108865145827319,0.45399711919337415,0.0,0.014667365112624411,0.14730290456431538,0.5317725752508362,0.22647143592990387,0.226
B000012253,인천송천고등학교,고등학교,37.3958707,126.7216321,인천광역시,남동구,논현동,0,1125,48.9,0.01,5325,50.5,64.6,0.3248628356915969,0.640079222182211,0.0017513134851138354,0.34867731796752227,0.4564315352697096,0.4347826086956521,0.36776413888196763,0.632
B000011842,대전과학고등학교,고등학교,36.37419466,127.3714358,대전광역시,유성구,구성동,0,1155,46.07,0.0,3241,48.6,63.9,0.3335258446433728,0.6655563557796182,0.0,0.21221843897328446,0.41701244813278004,0.4113712374581937,0.33994738749787484,0.66
B000008336,명덕여자중학교,중학교,37.55394399,126.8342914,서울특별시,강서구,내발산동,0,1383,38.23,0.0,3247,66.4,81.5,0.3993647126768698,0.7361361181130717,0.0,0.21261131482451545,0.7863070539419087,0.9999999999999998,0.5224031999260609,0.478
B000012081,문현고등학교,고등학교,37.48131355,127.1287623,서울특별시,송파구,장지동,0,1960,27.65,1.82,2430,76.7,72.8,0.5659832515160266,0.8313827871804105,0.318739054290718,0.15911471974855945,0.9999999999999999,0.7090301003344479,0.5973749855116937,0.403
B000008384,사당중학교,중학교,37.48776119,126.9685407,서울특별시,동작구,사당동,0,924,26.59,1.6,3227,66.4,81.5,0.26682067571469825,0.840925459128556,0.28021015761821366,0.21130172865374544,0.7863070539419087,0.9999999999999998,0.5642608458428536,0.436
B000012324,서진여자고등학교,고등학교,35.12555976,126.8999456,광주광역시,남구,주월동,0,916,23.59,1.12,2076,41.3,60.7,0.2645105399942247,0.8679330212459488,0.1961471103327496,0.1359350445259298,0.2655601659751037,0.30434782608695676,0.3390722846934856,0.661
B000011378,한국조형예술고등학교,고등학교,35.12048796,129.1165597,부산광역시,남구,용호동,0,644,39.15,0.0,762,44.0,59.9,0.18596592549812302,0.7278537990637378,0.0,0.0498952331063384,0.32157676348547715,0.277591973244147,0.26048061573297054,0.74
B000009912,봉명중학교,중학교,36.6468051,127.4604183,충청북도,청주시 흥덕구,봉명동,0,0,31.84,1.2,1891,35.3,68.9,0.0,0.7936622254231185,0.21015761821366025,0.12382137244630698,0.1410788381742738,0.5785953177257526,0.3078858953305187,0.692
B000013048,한국마사고등학교,고등학교,35.72425456,127.6344655,전북특별자치도,장수군,장계면,1,23,26.63,0.69,317,34.4,52.7,0.006641640196361537,0.8405653583003241,0.12084063047285463,0.020756940806705083,0.12240663900414928,0.03678929765886285,0.19133341773987625,0.191
B000002947,대구공업고등학교 테크노폴리스 캠퍼스,고등학교,35.67008799,128.4549742,대구광역시,달성군,유가읍,1,766,55.77,0.0,4826,49.0,62.1,0.2211954952353451,0.5782319049333813,0.0,0.3160031430068099,0.425311203319502,0.3511705685618731,0.31531871917615184,0.315
B000009980,심천중학교,중학교,36.22008398,127.7135686,충청북도,영동군,심천면,1,51,29.16,1.2,80,35.3,68.9,0.01472711521801906,0.8177889809146561,0.21015761821366025,0.005238344683080147,0.1410788381742738,0.5785953177257526,0.29459770248824035,0.295
B000008772,관교중학교,중학교,37.44425703,126.6917774,인천광역시,미추홀구,관교동,0,632,20.18,1.0,1152,44.6,71.0,0.18250072191741265,0.8986316168527188,0.17513134851138354,0.07543216343635412,0.3340248962655602,0.6488294314381269,0.3857583630702593,0.614
B000011270,신창중학교,중학교,33.34898229,126.1851933,제주특별자치도,제주시,한경면,1,1317,104.96,0.0,664,37.0,69.0,0.38030609298296275,0.1353979114151963,0.0,0.043478260869565216,0.17634854771784225,0.5819397993311035,0.21957843538611166,0.22
B000013128,화원고등학교,고등학교,34.67092845,126.3229609,전라남도,해남군,화원면,1,74,64.58,0.34,130,28.5,51.6,0.021368755414380596,0.4989196975153043,0.05954465849387041,0.00851231011000524,0.0,0.0,0.09805757025559342,0.098
B000011086,영운중학교,중학교,35.25440052,128.9085499,경상남도,김해시,삼방동,0,1596,37.49,0.01,2547,35.9,68.3,0.4608720762344788,0.7427979834353619,0.0017513134851138354,0.1667757988475642,0.15352697095435675,0.5585284280936451,0.34737542850842007,0.653
B000010673,신안흑산중학교,중학교,34.68286744,125.4327867,전라남도,신안군,흑산면,1,4,120.0,0.03,114,33.6,63.7,0.001155067860236789,0.0,0.005253940455341506,0.007464641173389209,0.10580912863070535,0.4046822742474918,0.08739417539452743,0.087
B000012142,양운고등학교,고등학교,35.17786581,129.1705491,부산광역시,해운대구,좌동,0,1401,12.91,1.59,0,44.0,59.9,0.40456251804793536,0.9640799423838675,0.27845884413309985,0.0,0.32157676348547715,0.277591973244147,0.37437834021575445,0.626
B000012561,백운고등학교,고등학교,37.38788839,126.9866943,경기도,의왕시,내손동,0,340,41.29,0.0,2349,57.3,67.5,0.09818076812012706,0.708588404753331,0.0,0.15381089575694082,0.5975103734439834,0.5317725752508362,0.34831050288753634,0.652
B000012885,괴산고등학교,고등학교,36.79657848,127.7796338,충청북도,괴산군,괴산읍,1,18,23.07,0.69,785,32.1,53.8,0.0051978053710655505,0.8726143320129636,0.12084063047285463,0.05140125720272394,0.07468879668049788,0.0735785953177257,0.1997202361763052,0.2
B000011001,대방중학교,중학교,35.21041285,128.7062908,경상남도,창원시 성산구,대방동,0,0,26.96,0.89,3990,35.9,68.3,0.0,0.8375945264674108,0.15586690017513136,0.26126244106862234,0.15352697095435675,0.5585284280936451,0.32779654445986106,0.672
B000012041,숭의여자고등학교,고등학교,37.50736414,126.9292433,서울특별시,동작구,대방동,0,924,22.17,2.82,3342,76.7,72.8,0.26682067571469825,0.8807166006481815,0.49387040280210154,0.21883184913567313,0.9999999999999999,0.7090301003344479,0.5948782714391836,0.405
B000008795,부원여자중학교,중학교,37.49329275,126.7170969,인천광역시,부평구,부평동,0,937,33.9,0.2,2242,44.6,71.0,0.27057464626046784,0.7751170327691754,0.03502626970227671,0.14680460974332113,0.3340248962655602,0.6488294314381269,0.36839614769648804,0.632
B000012063,압구정고등학교,고등학교,37.53113395,127.0327116,서울특별시,강남구,압구정동,0,3435,22.7,3.94,2739,76.7,72.8,0.9919145249783425,0.8759452646741087,0.6900175131348512,0.17934782608695654,0.9999999999999999,0.7090301003344479,0.7410425382014512,0.259
B000010754,안동중학교,중학교,36.56465434,128.7119477,경상북도,안동시,태화동,0,366,27.57,1.55,854,34.3,68.4,0.10568870921166619,0.8321029888368743,0.2714535901926445,0.05591932949188057,0.12033195020746879,0.561872909698997,0.32456157960658855,0.675
B000011970,월계고등학교,고등학교,37.63173301,127.0487159,서울특별시,노원구,월계동,0,1428,30.05,0.77,1861,76.7,72.8,0.4123592261045337,0.8097767374864963,0.13485113835376533,0.12185699319015192,0.9999999999999999,0.7090301003344479,0.5313123659115658,0.469
B000013293,마산구암고등학교,고등학교,35.24705748,128.5968168,경상남도,창원시 마산회원구,구암동,0,0,15.73,4.27,597,35.1,58.3,0.0,0.9386928339935182,0.7478108581436076,0.0390911471974856,0.13692946058091282,0.22408026755852828,0.34776742791234205,0.652
B000013052,동계고등학교,고등학교,35.45004832,127.240649,전북특별자치도,순창군,동계면,1,24,54.53,0.0,87,34.4,52.7,0.006930407161420734,0.5893950306085703,0.0,0.005696699842849659,0.12240663900414928,0.03678929765886285,0.1268696790459755,0.127
B000008615,반여중학교,중학교,35.19992192,129.1361577,부산광역시,해운대구,반여동,0,1401,19.37,1.0,0,47.4,72.2,0.40456251804793536,0.9059236586244148,0.17513134851138354,0.0,0.39211618257261405,0.6889632107023413,0.42778281974311483,0.572
B000009883,거진중학교,중학교,38.44714556,128.4481053,강원특별자치도,고성군,거진읍,1,17,22.34,0.93,273,35.2,66.3,0.004909038406006353,0.8791861721281959,0.1628721541155867,0.017875851231011,0.13900414937759342,0.49163879598662175,0.2825810268741692,0.283
B000010934,순심중학교,중학교,35.9864732,128.403217,경상북도,칠곡군,왜관읍,1,218,23.48,1.78,2861,34.3,68.4,0.062951198382905,0.8689232985235866,0.3117338003502627,0.18733630172865376,0.12033195020746879,0.561872909698997,0.35219157648197896,0.352
B000011743,고령고등학교,고등학교,35.73565191,128.2701005,경상북도,고령군,대가야읍,1,30,33.29,0.74,737,29.8,52.8,0.008663008951775918,0.7806085703997119,0.1295971978984238,0.04825825039287585,0.026970954356846488,0.04013377926421402,0.17237196021064133,0.172
B000009366,당동중학교,중학교,37.34543137,126.9372674,경기도,군포시,당동,0,679,32.12,0.4,4298,48.2,75.6,0.19607276927519493,0.7911415196254952,0.07005253940455342,0.28143006809848087,0.4087136929460581,0.8026755852842806,0.4250143624390105,0.575
B000009212,서현중학교,중학교,37.3807546,127.1335296,경기도,성남시 분당구,서현동,0,0,27.44,0.85,3897,48.2,75.6,0.0,0.833273316528628,0.14886164623467601,0.25517286537454165,0.4087136929460581,0.8026755852842806,0.40811618439469743,0.592
